"lake","datetime","depth","observation","variable","unit","depth_id"
"peter",2024-08-18 20:00:00,1.5,21.1934166666667,"wtemp","degC",NA
"peter",2024-08-18 20:00:00,2,20.5623333333333,"wtemp","degC",NA
"peter",2024-08-18 20:00:00,2.5,19.1005833333333,"wtemp","degC",NA
"peter",2024-08-18 20:00:00,3,16.7796666666667,"wtemp","degC",NA
"peter",2024-08-18 20:00:00,3.5,13.9875833333333,"wtemp","degC",NA
"peter",2024-08-18 20:00:00,4,11.4421666666667,"wtemp","degC",NA
"peter",2024-08-18 20:00:00,4.5,9.596625,"wtemp","degC",NA
"peter",2024-08-18 20:00:00,5,8.16683333333333,"wtemp","degC",NA
"peter",2024-08-18 20:00:00,6,6.24061666666667,"wtemp","degC",NA
"peter",2024-08-18 21:00:00,0.5,22.4734166666667,"wtemp","degC",NA
"peter",2024-08-18 21:00:00,1,21.5725,"wtemp","degC",NA
"peter",2024-08-18 21:00:00,1.5,21.2233333333333,"wtemp","degC",NA
"peter",2024-08-18 21:00:00,2,20.5818333333333,"wtemp","degC",NA
"peter",2024-08-18 21:00:00,2.5,19.025,"wtemp","degC",NA
"peter",2024-08-18 21:00:00,3,16.7359166666667,"wtemp","degC",NA
"peter",2024-08-18 21:00:00,3.5,13.9319166666667,"wtemp","degC",NA
"peter",2024-08-18 21:00:00,4,11.6530833333333,"wtemp","degC",NA
"peter",2024-08-18 21:00:00,4.5,9.64658333333333,"wtemp","degC",NA
"peter",2024-08-18 21:00:00,5,7.89851666666667,"wtemp","degC",NA
"peter",2024-08-18 21:00:00,6,6.215575,"wtemp","degC",NA
"peter",2024-08-18 22:00:00,0.5,22.6160833333333,"wtemp","degC",NA
"peter",2024-08-18 22:00:00,1,21.66475,"wtemp","degC",NA
"peter",2024-08-18 22:00:00,1.5,21.3111666666667,"wtemp","degC",NA
"peter",2024-08-18 22:00:00,2,20.4898333333333,"wtemp","degC",NA
"peter",2024-08-18 22:00:00,2.5,19.08125,"wtemp","degC",NA
"peter",2024-08-18 22:00:00,3,16.6326666666667,"wtemp","degC",NA
"peter",2024-08-18 22:00:00,3.5,14.10625,"wtemp","degC",NA
"peter",2024-08-18 22:00:00,4,11.36725,"wtemp","degC",NA
"peter",2024-08-18 22:00:00,4.5,9.49744166666667,"wtemp","degC",NA
"peter",2024-08-18 22:00:00,5,8.07,"wtemp","degC",NA
"peter",2024-08-18 22:00:00,6,6.34863333333333,"wtemp","degC",NA
"peter",2024-08-18 23:00:00,0.5,22.68825,"wtemp","degC",NA
"peter",2024-08-18 23:00:00,1,21.733,"wtemp","degC",NA
"peter",2024-08-18 23:00:00,1.5,21.222,"wtemp","degC",NA
"peter",2024-08-18 23:00:00,2,20.5048333333333,"wtemp","degC",NA
"peter",2024-08-18 23:00:00,2.5,19.14925,"wtemp","degC",NA
"peter",2024-08-18 23:00:00,3,16.7605,"wtemp","degC",NA
"peter",2024-08-18 23:00:00,3.5,13.99625,"wtemp","degC",NA
"peter",2024-08-18 23:00:00,4,11.5109166666667,"wtemp","degC",NA
"peter",2024-08-18 23:00:00,4.5,9.59024166666667,"wtemp","degC",NA
"peter",2024-08-18 23:00:00,5,8.10376666666667,"wtemp","degC",NA
"peter",2024-08-18 23:00:00,6,6.24078333333333,"wtemp","degC",NA
"peter",2024-08-19,0.5,22.9220833333333,"wtemp","degC",NA
"peter",2024-08-19,1,21.689,"wtemp","degC",NA
"peter",2024-08-19,1.5,21.2305833333333,"wtemp","degC",NA
"peter",2024-08-19,2,20.6100833333333,"wtemp","degC",NA
"peter",2024-08-19,2.5,18.9890833333333,"wtemp","degC",NA
"peter",2024-08-19,3,16.7774166666667,"wtemp","degC",NA
"peter",2024-08-19,3.5,13.9781666666667,"wtemp","degC",NA
"peter",2024-08-19,4,11.4749166666667,"wtemp","degC",NA
"peter",2024-08-19,4.5,9.65041666666667,"wtemp","degC",NA
"peter",2024-08-19,5,8.14639166666667,"wtemp","degC",NA
"peter",2024-08-19,6,6.10663333333333,"wtemp","degC",NA
"peter",2024-08-19 01:00:00,0.5,22.7809166666667,"wtemp","degC",NA
"peter",2024-08-19 01:00:00,1,21.7064166666667,"wtemp","degC",NA
"peter",2024-08-19 01:00:00,1.5,21.2605,"wtemp","degC",NA
"peter",2024-08-19 01:00:00,2,20.5769166666667,"wtemp","degC",NA
"peter",2024-08-19 01:00:00,2.5,18.9756666666667,"wtemp","degC",NA
"peter",2024-08-19 01:00:00,3,16.7623333333333,"wtemp","degC",NA
"peter",2024-08-19 01:00:00,3.5,13.9809166666667,"wtemp","degC",NA
"peter",2024-08-19 01:00:00,4,11.4913333333333,"wtemp","degC",NA
"peter",2024-08-19 01:00:00,4.5,9.49900833333333,"wtemp","degC",NA
"peter",2024-08-19 01:00:00,5,7.95881666666667,"wtemp","degC",NA
"peter",2024-08-19 01:00:00,6,6.30848333333333,"wtemp","degC",NA
"peter",2024-08-19 02:00:00,0.5,22.5781666666667,"wtemp","degC",NA
"peter",2024-08-19 02:00:00,1,21.7039166666667,"wtemp","degC",NA
"peter",2024-08-19 02:00:00,1.5,21.2534166666667,"wtemp","degC",NA
"peter",2024-08-19 02:00:00,2,20.5773333333333,"wtemp","degC",NA
"peter",2024-08-19 02:00:00,2.5,19.0378333333333,"wtemp","degC",NA
"peter",2024-08-19 02:00:00,3,16.7890833333333,"wtemp","degC",NA
"peter",2024-08-19 02:00:00,3.5,13.9185833333333,"wtemp","degC",NA
"peter",2024-08-19 02:00:00,4,11.506,"wtemp","degC",NA
"peter",2024-08-19 02:00:00,4.5,9.561575,"wtemp","degC",NA
"peter",2024-08-19 02:00:00,5,8.07343333333333,"wtemp","degC",NA
"peter",2024-08-19 02:00:00,6,6.22350833333333,"wtemp","degC",NA
"peter",2024-08-19 03:00:00,0.5,22.3260833333333,"wtemp","degC",NA
"peter",2024-08-19 03:00:00,1,21.71075,"wtemp","degC",NA
"peter",2024-08-19 03:00:00,1.5,21.2574166666667,"wtemp","degC",NA
"peter",2024-08-19 03:00:00,2,20.55375,"wtemp","degC",NA
"peter",2024-08-19 03:00:00,2.5,19.0296666666667,"wtemp","degC",NA
"peter",2024-08-19 03:00:00,3,16.7585,"wtemp","degC",NA
"peter",2024-08-19 03:00:00,3.5,13.8719166666667,"wtemp","degC",NA
"peter",2024-08-19 03:00:00,4,11.5645,"wtemp","degC",NA
"peter",2024-08-19 03:00:00,4.5,9.5384,"wtemp","degC",NA
"peter",2024-08-19 03:00:00,5,8.012125,"wtemp","degC",NA
"peter",2024-08-19 03:00:00,6,6.245425,"wtemp","degC",NA
"peter",2024-08-19 04:00:00,0.5,22.0989166666667,"wtemp","degC",NA
"peter",2024-08-19 04:00:00,1,21.7301666666667,"wtemp","degC",NA
"peter",2024-08-19 04:00:00,1.5,21.26375,"wtemp","degC",NA
"peter",2024-08-19 04:00:00,2,20.5696666666667,"wtemp","degC",NA
"peter",2024-08-19 04:00:00,2.5,19.0735,"wtemp","degC",NA
"peter",2024-08-19 04:00:00,3,16.6201666666667,"wtemp","degC",NA
"peter",2024-08-19 04:00:00,3.5,14.1005833333333,"wtemp","degC",NA
"peter",2024-08-19 04:00:00,4,11.3990833333333,"wtemp","degC",NA
"peter",2024-08-19 04:00:00,4.5,9.56548333333333,"wtemp","degC",NA
"peter",2024-08-19 04:00:00,5,8.034875,"wtemp","degC",NA
"peter",2024-08-19 04:00:00,6,6.23238333333333,"wtemp","degC",NA
"peter",2024-08-19 06:00:00,0.5,21.7479166666667,"wtemp","degC",NA
"peter",2024-08-19 06:00:00,1,21.7175833333333,"wtemp","degC",NA
"peter",2024-08-19 06:00:00,1.5,21.2453333333333,"wtemp","degC",NA
"peter",2024-08-19 06:00:00,2,20.5505833333333,"wtemp","degC",NA
"peter",2024-08-19 06:00:00,2.5,19.0530833333333,"wtemp","degC",NA
"peter",2024-08-19 06:00:00,3,16.69825,"wtemp","degC",NA
"peter",2024-08-19 06:00:00,3.5,13.9344166666667,"wtemp","degC",NA
"peter",2024-08-19 06:00:00,4,11.48175,"wtemp","degC",NA
"peter",2024-08-19 06:00:00,4.5,9.63879166666667,"wtemp","degC",NA
"peter",2024-08-19 06:00:00,5,8.09510833333333,"wtemp","degC",NA
"peter",2024-08-19 06:00:00,6,6.1731,"wtemp","degC",NA
"peter",2024-08-19 07:00:00,0.5,21.5851666666667,"wtemp","degC",NA
"peter",2024-08-19 07:00:00,1,21.5743333333333,"wtemp","degC",NA
"peter",2024-08-19 07:00:00,1.5,21.2465833333333,"wtemp","degC",NA
"peter",2024-08-19 07:00:00,2,20.5654166666667,"wtemp","degC",NA
"peter",2024-08-19 07:00:00,2.5,18.9963333333333,"wtemp","degC",NA
"peter",2024-08-19 07:00:00,3,16.7428333333333,"wtemp","degC",NA
"peter",2024-08-19 07:00:00,3.5,14.00775,"wtemp","degC",NA
"peter",2024-08-19 07:00:00,4,11.47525,"wtemp","degC",NA
"peter",2024-08-19 07:00:00,4.5,9.61563333333333,"wtemp","degC",NA
"peter",2024-08-19 07:00:00,5,7.91830833333333,"wtemp","degC",NA
"peter",2024-08-19 07:00:00,6,6.2457,"wtemp","degC",NA
"peter",2024-08-19 08:00:00,0.5,21.43625,"wtemp","degC",NA
"peter",2024-08-19 08:00:00,1,21.434,"wtemp","degC",NA
"peter",2024-08-19 08:00:00,1.5,21.2379166666667,"wtemp","degC",NA
"peter",2024-08-19 08:00:00,2,20.5565833333333,"wtemp","degC",NA
"peter",2024-08-19 08:00:00,2.5,19.019,"wtemp","degC",NA
"peter",2024-08-19 08:00:00,3,16.71275,"wtemp","degC",NA
"peter",2024-08-19 08:00:00,3.5,13.89875,"wtemp","degC",NA
"peter",2024-08-19 08:00:00,4,11.55725,"wtemp","degC",NA
"peter",2024-08-19 08:00:00,4.5,9.49375833333333,"wtemp","degC",NA
"peter",2024-08-19 08:00:00,5,8.0122,"wtemp","degC",NA
"peter",2024-08-19 08:00:00,6,6.24136666666667,"wtemp","degC",NA
"peter",2024-08-19 09:00:00,0.5,21.3053333333333,"wtemp","degC",NA
"peter",2024-08-19 09:00:00,1,5.8985,"doc","MilliGM-PER-L","epi"
"peter",2024-08-19 09:00:00,1,21.3086666666667,"wtemp","degC",NA
"peter",2024-08-19 09:00:00,1.5,21.2596666666667,"wtemp","degC",NA
"peter",2024-08-19 09:00:00,2,20.52525,"wtemp","degC",NA
"peter",2024-08-19 09:00:00,2.5,19.00625,"wtemp","degC",NA
"peter",2024-08-19 09:00:00,3,16.7330833333333,"wtemp","degC",NA
"peter",2024-08-19 09:00:00,3.5,13.9335833333333,"wtemp","degC",NA
"peter",2024-08-19 09:00:00,4,4.848,"doc","MilliGM-PER-L","meta"
"peter",2024-08-19 09:00:00,4,11.4655833333333,"wtemp","degC",NA
"peter",2024-08-19 09:00:00,4.5,9.56218333333333,"wtemp","degC",NA
"peter",2024-08-19 09:00:00,5,8.11665,"wtemp","degC",NA
"peter",2024-08-19 09:00:00,6,6.12298333333333,"wtemp","degC",NA
"peter",2024-08-19 09:00:00,12,5.0425,"doc","MilliGM-PER-L","hypo"
"peter",2024-08-19 10:00:00,0.5,21.2136666666667,"wtemp","degC",NA
"peter",2024-08-19 10:00:00,1,21.2143333333333,"wtemp","degC",NA
"peter",2024-08-19 10:00:00,1.5,21.1918333333333,"wtemp","degC",NA
"peter",2024-08-19 10:00:00,2,20.5393333333333,"wtemp","degC",NA
"peter",2024-08-19 10:00:00,2.5,18.9981666666667,"wtemp","degC",NA
"peter",2024-08-19 10:00:00,3,16.7254166666667,"wtemp","degC",NA
"peter",2024-08-19 10:00:00,3.5,13.9998333333333,"wtemp","degC",NA
"peter",2024-08-19 10:00:00,4,11.4165,"wtemp","degC",NA
"peter",2024-08-19 10:00:00,4.5,9.52188333333333,"wtemp","degC",NA
"peter",2024-08-19 10:00:00,5,8.1202,"wtemp","degC",NA
"peter",2024-08-19 10:00:00,6,6.256025,"wtemp","degC",NA
"peter",2024-08-19 11:00:00,0.5,21.14375,"wtemp","degC",NA
"peter",2024-08-19 11:00:00,1,21.14275,"wtemp","degC",NA
"peter",2024-08-19 11:00:00,1.5,21.1184166666667,"wtemp","degC",NA
"peter",2024-08-19 11:00:00,2,20.5130833333333,"wtemp","degC",NA
"peter",2024-08-19 11:00:00,2.5,19.0435,"wtemp","degC",NA
"peter",2024-08-19 11:00:00,3,16.6519166666667,"wtemp","degC",NA
"peter",2024-08-19 11:00:00,3.5,13.9803333333333,"wtemp","degC",NA
"peter",2024-08-19 11:00:00,4,11.51125,"wtemp","degC",NA
"peter",2024-08-19 11:00:00,4.5,9.50158333333333,"wtemp","degC",NA
"peter",2024-08-19 11:00:00,5,8.03923333333333,"wtemp","degC",NA
"peter",2024-08-19 11:00:00,6,6.185275,"wtemp","degC",NA
"peter",2024-08-19 12:00:00,0.5,21.1129166666667,"wtemp","degC",NA
"peter",2024-08-19 12:00:00,1,21.0860833333333,"wtemp","degC",NA
"peter",2024-08-19 12:00:00,1.5,21.0681666666667,"wtemp","degC",NA
"peter",2024-08-19 12:00:00,2,20.538,"wtemp","degC",NA
"peter",2024-08-19 12:00:00,2.5,19.0130833333333,"wtemp","degC",NA
"peter",2024-08-19 12:00:00,3,16.7056666666667,"wtemp","degC",NA
"peter",2024-08-19 12:00:00,3.5,13.9210833333333,"wtemp","degC",NA
"peter",2024-08-19 12:00:00,4,11.5208333333333,"wtemp","degC",NA
"peter",2024-08-19 12:00:00,4.5,9.63850833333333,"wtemp","degC",NA
"peter",2024-08-19 12:00:00,5,8.01003333333333,"wtemp","degC",NA
"peter",2024-08-19 12:00:00,6,6.19225833333333,"wtemp","degC",NA
"peter",2024-08-19 13:00:00,0.5,21.1196666666667,"wtemp","degC",NA
"peter",2024-08-19 13:00:00,1,21.0616666666667,"wtemp","degC",NA
"peter",2024-08-19 13:00:00,1.5,21.0504166666667,"wtemp","degC",NA
"peter",2024-08-19 13:00:00,2,20.5323333333333,"wtemp","degC",NA
"peter",2024-08-19 13:00:00,2.5,18.99675,"wtemp","degC",NA
"peter",2024-08-19 13:00:00,3,16.73175,"wtemp","degC",NA
"peter",2024-08-19 13:00:00,3.5,13.9875,"wtemp","degC",NA
"peter",2024-08-19 13:00:00,4,11.3899166666667,"wtemp","degC",NA
"peter",2024-08-19 13:00:00,4.5,9.71504166666667,"wtemp","degC",NA
"peter",2024-08-19 13:00:00,5,7.9641,"wtemp","degC",NA
"peter",2024-08-19 13:00:00,6,6.22364166666667,"wtemp","degC",NA
"peter",2024-08-19 14:00:00,0,9.2,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,0.5,9.3,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,0.5,21.2771666666667,"wtemp","degC",NA
"peter",2024-08-19 14:00:00,1,9,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,1,21.0801666666667,"wtemp","degC",NA
"peter",2024-08-19 14:00:00,1.5,9,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,1.5,21.0615,"wtemp","degC",NA
"peter",2024-08-19 14:00:00,2,7.9,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,2,20.5760833333333,"wtemp","degC",NA
"peter",2024-08-19 14:00:00,2.5,6.4,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,2.5,19.0435,"wtemp","degC",NA
"peter",2024-08-19 14:00:00,3,5.6,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,3,16.70375,"wtemp","degC",NA
"peter",2024-08-19 14:00:00,3.5,6.6,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,3.5,14.0015,"wtemp","degC",NA
"peter",2024-08-19 14:00:00,4,6.7,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,4,11.5371666666667,"wtemp","degC",NA
"peter",2024-08-19 14:00:00,4.5,8.1,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,4.5,9.516425,"wtemp","degC",NA
"peter",2024-08-19 14:00:00,5,6.9,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,5,8.0937,"wtemp","degC",NA
"peter",2024-08-19 14:00:00,5.5,4.4,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,6,1.6,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,6,6.23925,"wtemp","degC",NA
"peter",2024-08-19 14:00:00,6.5,0.8,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,7,0.5,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,8,0.4,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,9,0.4,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,10,0.4,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,11,0.4,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 14:00:00,12,0.4,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 15:00:00,0,8.47,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 15:00:00,0.25,8.48,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 15:00:00,0.5,8.55,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 15:00:00,0.5,21.33825,"wtemp","degC",NA
"peter",2024-08-19 15:00:00,0.75,8.62,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 15:00:00,1,8.51,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 15:00:00,1,21.0774166666667,"wtemp","degC",NA
"peter",2024-08-19 15:00:00,1.25,8.51,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 15:00:00,1.5,21.04,"wtemp","degC",NA
"peter",2024-08-19 15:00:00,2,20.7883333333333,"wtemp","degC",NA
"peter",2024-08-19 15:00:00,2.5,19.0119166666667,"wtemp","degC",NA
"peter",2024-08-19 15:00:00,3,16.7674166666667,"wtemp","degC",NA
"peter",2024-08-19 15:00:00,3.5,13.9664166666667,"wtemp","degC",NA
"peter",2024-08-19 15:00:00,4,11.6005,"wtemp","degC",NA
"peter",2024-08-19 15:00:00,4.5,9.5151,"wtemp","degC",NA
"peter",2024-08-19 15:00:00,5,8.05226666666667,"wtemp","degC",NA
"peter",2024-08-19 15:00:00,6,6.25478333333333,"wtemp","degC",NA
NA,2024-08-19 16:00:00,0,22.89,"wtemp","degC",NA
NA,2024-08-19 16:00:00,0.25,22.9,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,0.5,21.5358333333333,"wtemp","degC",NA
NA,2024-08-19 16:00:00,0.75,21.95,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,1,21.2170833333333,"wtemp","degC",NA
NA,2024-08-19 16:00:00,1.25,21.39,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,1.5,8.38,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 16:00:00,1.5,21.1035,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,1.75,8.27,"do_mgl","MilliGM-PER-L",NA
NA,2024-08-19 16:00:00,1.75,21.12,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,2,6.68,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 16:00:00,2,20.6213333333333,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,2.25,6.25,"do_mgl","MilliGM-PER-L",NA
NA,2024-08-19 16:00:00,2.25,20.09,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,2.5,5.1,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 16:00:00,2.5,19.029,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,2.75,4.75,"do_mgl","MilliGM-PER-L",NA
NA,2024-08-19 16:00:00,2.75,17.8,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,3,5.05,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 16:00:00,3,16.7503333333333,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,3.25,5.48,"do_mgl","MilliGM-PER-L",NA
NA,2024-08-19 16:00:00,3.25,14.8,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,3.5,5.3,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 16:00:00,3.5,14.0601666666667,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,3.75,5.54,"do_mgl","MilliGM-PER-L",NA
NA,2024-08-19 16:00:00,3.75,12.27,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,4,6.16,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 16:00:00,4,11.5159166666667,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,4.25,6.56,"do_mgl","MilliGM-PER-L",NA
NA,2024-08-19 16:00:00,4.25,9.6,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,4.5,6.14,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 16:00:00,4.5,9.58749166666667,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,4.75,5.19,"do_mgl","MilliGM-PER-L",NA
NA,2024-08-19 16:00:00,4.75,8.06,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,5,3.82,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 16:00:00,5,8.03868333333333,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,5.25,1.91,"do_mgl","MilliGM-PER-L",NA
NA,2024-08-19 16:00:00,5.25,6.8,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,5.5,0.71,"do_mgl","MilliGM-PER-L",NA
NA,2024-08-19 16:00:00,5.5,6.35,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,5.75,0.24,"do_mgl","MilliGM-PER-L",NA
NA,2024-08-19 16:00:00,5.75,5.94,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,6,0.04,"do_mgl","MilliGM-PER-L",NA
"peter",2024-08-19 16:00:00,6,6.30028333333333,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,6.25,0.04,"do_mgl","MilliGM-PER-L",NA
NA,2024-08-19 16:00:00,6.25,5.38,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,6.5,0.03,"do_mgl","MilliGM-PER-L",NA
NA,2024-08-19 16:00:00,6.5,5.22,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,6.75,0.03,"do_mgl","MilliGM-PER-L",NA
NA,2024-08-19 16:00:00,6.75,5.05,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,7,0.04,"do_mgl","MilliGM-PER-L",NA
NA,2024-08-19 16:00:00,7,5.01,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,7.5,0.04,"do_mgl","MilliGM-PER-L",NA
NA,2024-08-19 16:00:00,7.5,4.87,"wtemp","degC",NA
"peter",2024-08-19 16:00:00,8,0.03,"do_mgl","MilliGM-PER-L",NA
NA,2024-08-19 16:00:00,8,4.79,"wtemp","degC",NA
"peter",2024-08-19 17:00:00,0.5,21.6625,"wtemp","degC",NA
"peter",2024-08-19 17:00:00,1,21.2783333333333,"wtemp","degC",NA
"peter",2024-08-19 17:00:00,1.5,21.1504166666667,"wtemp","degC",NA
"peter",2024-08-19 17:00:00,2,20.6410833333333,"wtemp","degC",NA
"peter",2024-08-19 17:00:00,2.5,19.0888333333333,"wtemp","degC",NA
"peter",2024-08-19 17:00:00,3,16.7838333333333,"wtemp","degC",NA
"peter",2024-08-19 17:00:00,3.5,13.88875,"wtemp","degC",NA
"peter",2024-08-19 17:00:00,4,11.57325,"wtemp","degC",NA
"peter",2024-08-19 17:00:00,4.5,9.64394166666667,"wtemp","degC",NA
"peter",2024-08-19 17:00:00,5,8.065675,"wtemp","degC",NA
"peter",2024-08-19 17:00:00,6,6.23460833333333,"wtemp","degC",NA
"peter",2024-08-19 18:00:00,0.5,21.9261666666667,"wtemp","degC",NA
"peter",2024-08-19 18:00:00,1,21.3425,"wtemp","degC",NA
"peter",2024-08-19 18:00:00,1.5,21.16025,"wtemp","degC",NA
"peter",2024-08-19 18:00:00,2,20.6588333333333,"wtemp","degC",NA
"peter",2024-08-19 18:00:00,2.5,19.0869166666667,"wtemp","degC",NA
"peter",2024-08-19 18:00:00,3,16.8153333333333,"wtemp","degC",NA
"peter",2024-08-19 18:00:00,3.5,14.0979166666667,"wtemp","degC",NA
"peter",2024-08-19 18:00:00,4,11.4545,"wtemp","degC",NA
"peter",2024-08-19 18:00:00,4.5,9.649475,"wtemp","degC",NA
"peter",2024-08-19 18:00:00,5,8.09133333333333,"wtemp","degC",NA
"peter",2024-08-19 18:00:00,6,6.182825,"wtemp","degC",NA
"peter",2024-08-19 19:00:00,0.5,21.893,"wtemp","degC",NA
"peter",2024-08-19 19:00:00,1,21.4655833333333,"wtemp","degC",NA
"peter",2024-08-19 19:00:00,1.5,21.2041666666667,"wtemp","degC",NA
"peter",2024-08-19 19:00:00,2,20.7749166666667,"wtemp","degC",NA
"peter",2024-08-19 19:00:00,2.5,18.9525,"wtemp","degC",NA
"peter",2024-08-19 19:00:00,3,16.7486666666667,"wtemp","degC",NA
"peter",2024-08-19 19:00:00,3.5,14.0709166666667,"wtemp","degC",NA
"peter",2024-08-19 19:00:00,4,11.42125,"wtemp","degC",NA
"peter",2024-08-19 19:00:00,4.5,9.5945,"wtemp","degC",NA
"peter",2024-08-19 19:00:00,5,8.115375,"wtemp","degC",NA
"peter",2024-08-19 19:00:00,6,6.30583333333333,"wtemp","degC",NA
"peter",2024-08-19 20:00:00,0.5,22.1065833333333,"wtemp","degC",NA
"peter",2024-08-19 20:00:00,1,21.5584166666667,"wtemp","degC",NA
"peter",2024-08-19 20:00:00,1.5,21.23875,"wtemp","degC",NA
"peter",2024-08-19 20:00:00,2,20.7494166666667,"wtemp","degC",NA
"peter",2024-08-19 20:00:00,2.5,19.1536666666667,"wtemp","degC",NA
"peter",2024-08-19 20:00:00,3,16.7303333333333,"wtemp","degC",NA
"peter",2024-08-19 20:00:00,3.5,13.97925,"wtemp","degC",NA
"peter",2024-08-19 20:00:00,4,11.6534166666667,"wtemp","degC",NA
"peter",2024-08-19 20:00:00,4.5,9.617775,"wtemp","degC",NA
"peter",2024-08-19 20:00:00,5,8.00499166666667,"wtemp","degC",NA
"peter",2024-08-19 20:00:00,6,6.238625,"wtemp","degC",NA
"peter",2024-08-19 21:00:00,0.5,22.3025,"wtemp","degC",NA
"peter",2024-08-19 21:00:00,1,21.5869166666667,"wtemp","degC",NA
"peter",2024-08-19 21:00:00,1.5,21.2781666666667,"wtemp","degC",NA
"peter",2024-08-19 21:00:00,2,20.6979166666667,"wtemp","degC",NA
"peter",2024-08-19 21:00:00,2.5,19.09025,"wtemp","degC",NA
"peter",2024-08-19 21:00:00,3,16.8648333333333,"wtemp","degC",NA
"peter",2024-08-19 21:00:00,3.5,14.0195833333333,"wtemp","degC",NA
"peter",2024-08-19 21:00:00,4,11.6101666666667,"wtemp","degC",NA
"peter",2024-08-19 21:00:00,4.5,9.62073333333333,"wtemp","degC",NA
"peter",2024-08-19 21:00:00,5,8.15935833333333,"wtemp","degC",NA
"peter",2024-08-19 21:00:00,6,6.32545,"wtemp","degC",NA
"peter",2024-08-19 22:00:00,0.5,22.4293333333333,"wtemp","degC",NA
"peter",2024-08-19 22:00:00,1,21.6698333333333,"wtemp","degC",NA
"peter",2024-08-19 22:00:00,1.5,21.30475,"wtemp","degC",NA
"peter",2024-08-19 22:00:00,2,20.74125,"wtemp","degC",NA
"peter",2024-08-19 22:00:00,2.5,19.1321666666667,"wtemp","degC",NA
"peter",2024-08-19 22:00:00,3,16.75,"wtemp","degC",NA
"peter",2024-08-19 22:00:00,3.5,14.0480833333333,"wtemp","degC",NA
