"datetime","lake","variable","unit","observation","depth","depth_id"
2024-07-27 05:00:00,"peter","do","degC",23.61075,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.4159166666667,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.5745833333333,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.1653333333333,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.5006666666667,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.5783333333333,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.875,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.6505833333333,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.88330833333333,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.36080833333333,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.82558333333333,6,NA
2024-07-27 05:00:00,"peter","do","degC",23.543,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.3559166666667,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.5270833333333,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.2613333333333,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.39025,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.6305,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.8205833333333,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.606,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.79651666666667,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.414725,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.8383,6,NA
2024-07-27 05:00:00,"peter","do","degC",23.4376666666667,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.2906666666667,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.5875833333333,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.1725,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.5121666666667,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.4496666666667,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.8875833333333,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.7680833333333,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.91569166666667,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.41050833333333,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.78030833333333,6,NA
2024-07-27 05:00:00,"peter","do","degC",23.29925,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.27525,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.5420833333333,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.2294166666667,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.5603333333333,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.5604166666667,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.8350833333333,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.6034166666667,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.909475,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.51035833333333,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.79621666666667,6,NA
2024-07-27 05:00:00,"peter","do","degC",23.2275833333333,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.2135,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.6099166666667,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.1865,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.4798333333333,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.49625,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.9185,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.5245833333333,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.865025,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.562675,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.81628333333333,6,NA
2024-07-27 05:00:00,"peter","do","degC",23.2295833333333,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.16225,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.5673333333333,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.1455833333333,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.5250833333333,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.5590833333333,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.958,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.5883333333333,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.87895833333333,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.50616666666667,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.79660833333333,6,NA
2024-07-27 05:00:00,"peter","do","degC",23.22825,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.067,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.575,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.2165,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.5325833333333,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.5720833333333,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.8479166666667,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.6968333333333,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.83180833333333,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.42491666666667,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.832,6,NA
2024-07-27 05:00:00,"peter","do","degC",23.2275833333333,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.1025833333333,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.6654166666667,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.1564166666667,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.4945,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.5300833333333,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.91625,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.65975,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.91314166666667,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.4754,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.6994,6,NA
2024-07-27 05:00:00,"peter","do","degC",23.3693333333333,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.1291666666667,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.7126666666667,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.1963333333333,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.4805,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.6326666666667,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.8269166666667,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.62075,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.89743333333333,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.40386666666667,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.83085,6,NA
2024-07-27 05:00:00,"peter","do","degC",23.4941666666667,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.16225,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.7245833333333,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.1375,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.6205,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.4335,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.9025833333333,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.7176666666667,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.82759166666667,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.59308333333333,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.775,6,NA
2024-07-27 05:00:00,"peter","do","degC",23.6709166666667,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.2604166666667,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.8056666666667,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.2030833333333,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.50575,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.5774166666667,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.95025,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.5834166666667,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.92106666666667,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.45725833333333,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.81749166666667,6,NA
2024-07-27 05:00:00,"peter","do","degC",23.9525833333333,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.471,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.7480833333333,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.24425,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.5410833333333,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.5739166666667,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.9083333333333,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.63125,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.84649166666667,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.5341,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.81220833333333,6,NA
2024-07-27 05:00:00,"peter","do","degC",24.1155833333333,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.5084166666667,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.8913333333333,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.1386666666667,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.5395,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.634,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.7758333333333,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.7071666666667,4,NA
2024-07-27 05:00:00,"peter","do","degC",9.01068333333333,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.556075,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.77360833333333,6,NA
2024-07-27 05:00:00,"peter","do","degC",24.46125,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.7245833333333,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.8125,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.26125,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.587,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.6081666666667,3,NA
2024-07-27 05:00:00,"peter","do","degC",13.0013333333333,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.6736666666667,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.914825,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.34696666666667,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.786325,6,NA
2024-07-27 05:00:00,"peter","do","degC",24.86025,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.8063333333333,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.9095,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.4239166666667,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.55625,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.4919166666667,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.9520833333333,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.6508333333333,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.91625,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.55289166666667,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.89124166666667,6,NA
2024-07-27 05:00:00,"peter","do","degC",25.093,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.8455,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.876,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.2264166666667,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.6078333333333,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.6703333333333,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.9570833333333,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.6618333333333,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.86773333333333,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.46758333333333,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.79735833333333,6,NA
2024-07-27 05:00:00,"peter","do","degC",25.1513333333333,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.81325,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.9738333333333,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.1258333333333,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.7450833333333,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.468,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.9154166666667,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.7908333333333,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.844975,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.59755,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.81416666666667,6,NA
2024-07-27 05:00:00,"peter","do","degC",25.19,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.7995833333333,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.8960833333333,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.268,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.4596666666667,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.65075,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.9059166666667,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.6576666666667,4,NA
2024-07-27 05:00:00,"peter","do","degC",9.03345,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.40125833333333,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.761225,6,NA
2024-07-27 05:00:00,"peter","do","degC",25.3144166666667,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.7633333333333,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.9250833333333,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.24,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.588,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.5856666666667,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.9621666666667,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.5268333333333,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.69476666666667,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.47244166666667,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.87638333333333,6,NA
2024-07-27 05:00:00,"peter","do","degC",25.2746666666667,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.8243333333333,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.9039166666667,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.2625,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.45525,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.65675,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.8589166666667,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.65775,4,NA
2024-07-27 05:00:00,"peter","do","degC",9.031675,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.43770833333333,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.76320833333333,6,NA
2024-07-27 05:00:00,"peter","do","degC",25.2210833333333,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.8125833333333,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.8944166666667,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.2316666666667,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.5971666666667,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.6035,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.8886666666667,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.6374166666667,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.90185,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.56910833333333,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.71835833333333,6,NA
2024-07-27 05:00:00,"peter","do","degC",25.0461666666667,0.5,NA
2024-07-27 05:00:00,"peter","do","degC",23.889,1,NA
2024-07-27 05:00:00,"peter","do","degC",22.91325,1.5,NA
2024-07-27 05:00:00,"peter","do","degC",21.2339166666667,2,NA
2024-07-27 05:00:00,"peter","do","degC",18.5305,2.5,NA
2024-07-27 05:00:00,"peter","do","degC",15.52325,3,NA
2024-07-27 05:00:00,"peter","do","degC",12.9048333333333,3.5,NA
2024-07-27 05:00:00,"peter","do","degC",10.6116666666667,4,NA
2024-07-27 05:00:00,"peter","do","degC",8.93439166666667,4.5,NA
2024-07-27 05:00:00,"peter","do","degC",7.50355833333333,5,NA
2024-07-27 05:00:00,"peter","do","degC",5.78795,6,NA
2024-07-28 05:00:00,"peter","do","degC",25.0274545454545,0.5,NA
2024-07-28 05:00:00,"peter","do","degC",23.8407272727273,1,NA
2024-07-28 05:00:00,"peter","do","degC",22.9090909090909,1.5,NA
2024-07-28 05:00:00,"peter","do","degC",21.1392727272727,2,NA
2024-07-28 05:00:00,"peter","do","degC",18.5677272727273,2.5,NA
2024-07-28 05:00:00,"peter","do","degC",15.5092727272727,3,NA
2024-07-28 05:00:00,"peter","do","degC",12.9964545454545,3.5,NA
2024-07-28 05:00:00,"peter","do","degC",10.6292727272727,4,NA
2024-07-28 05:00:00,"peter","do","degC",8.7603,4.5,NA
2024-07-28 05:00:00,"peter","do","degC",7.42102727272727,5,NA
2024-07-28 05:00:00,"peter","do","degC",5.88271818181818,6,NA
2024-07-28 05:00:00,"peter","do","degC",24.9163333333333,0.5,NA
2024-07-28 05:00:00,"peter","do","degC",23.8303333333333,1,NA
2024-07-28 05:00:00,"peter","do","degC",22.9214166666667,1.5,NA
2024-07-28 05:00:00,"peter","do","degC",21.2248333333333,2,NA
2024-07-28 05:00:00,"peter","do","degC",18.5753333333333,2.5,NA
2024-07-28 05:00:00,"peter","do","degC",15.5944166666667,3,NA
2024-07-28 05:00:00,"peter","do","degC",12.8689166666667,3.5,NA
2024-07-28 05:00:00,"peter","do","degC",10.6559166666667,4,NA
2024-07-28 05:00:00,"peter","do","degC",8.92479166666667,4.5,NA
2024-07-28 05:00:00,"peter","do","degC",7.55301666666667,5,NA
2024-07-28 05:00:00,"peter","do","degC",5.765325,6,NA
2024-07-28 05:00:00,"peter","do","degC",24.856,0.5,NA
2024-07-28 05:00:00,"peter","do","degC",23.859,1,NA
2024-07-28 05:00:00,"peter","do","degC",22.8833333333333,1.5,NA
2024-07-28 05:00:00,"peter","do","degC",21.1881666666667,2,NA
2024-07-28 05:00:00,"peter","do","degC",18.5031666666667,2.5,NA
2024-07-28 05:00:00,"peter","do","degC",15.5774166666667,3,NA
2024-07-28 05:00:00,"peter","do","degC",12.9491666666667,3.5,NA
2024-07-28 05:00:00,"peter","do","degC",10.63625,4,NA
2024-07-28 05:00:00,"peter","do","degC",9.00133333333333,4.5,NA
2024-07-28 05:00:00,"peter","do","degC",7.43096666666667,5,NA
2024-07-28 05:00:00,"peter","do","degC",5.706375,6,NA
2024-07-28 05:00:00,"peter","do","degC",24.83425,0.5,NA
2024-07-28 05:00:00,"peter","do","degC",23.7720833333333,1,NA
2024-07-28 05:00:00,"peter","do","degC",22.8521666666667,1.5,NA
2024-07-28 05:00:00,"peter","do","degC",21.2034166666667,2,NA
2024-07-28 05:00:00,"peter","do","degC",18.4851666666667,2.5,NA
2024-07-28 05:00:00,"peter","do","degC",15.67675,3,NA
2024-07-28 05:00:00,"peter","do","degC",12.855,3.5,NA
2024-07-28 05:00:00,"peter","do","degC",10.62025,4,NA
2024-07-28 05:00:00,"peter","do","degC",8.88798333333333,4.5,NA
2024-07-28 05:00:00,"peter","do","degC",7.56696666666667,5,NA
2024-07-28 05:00:00,"peter","do","degC",5.77023333333333,6,NA
2024-07-28 05:00:00,"peter","do","degC",24.6973333333333,0.5,NA
2024-07-28 05:00:00,"peter","do","degC",23.88575,1,NA
2024-07-28 05:00:00,"peter","do","degC",22.9344166666667,1.5,NA
2024-07-28 05:00:00,"peter","do","degC",21.188,2,NA
2024-07-28 05:00:00,"peter","do","degC",18.5391666666667,2.5,NA
2024-07-28 05:00:00,"peter","do","degC",15.5710833333333,3,NA
2024-07-28 05:00:00,"peter","do","degC",12.8466666666667,3.5,NA
2024-07-28 05:00:00,"peter","do","degC",10.73875,4,NA
2024-07-28 05:00:00,"peter","do","degC",8.81756666666667,4.5,NA
2024-07-28 05:00:00,"peter","do","degC",7.412175,5,NA
2024-07-28 05:00:00,"peter","do","degC",5.863625,6,NA
2024-07-28 05:00:00,"peter","do","degC",24.5485833333333,0.5,NA
2024-07-28 05:00:00,"peter","do","degC",23.8371666666667,1,NA
2024-07-28 05:00:00,"peter","do","degC",22.88225,1.5,NA
2024-07-28 05:00:00,"peter","do","degC",21.203,2,NA
2024-07-28 05:00:00,"peter","do","degC",18.54025,2.5,NA
2024-07-28 05:00:00,"peter","do","degC",15.5310833333333,3,NA
2024-07-28 05:00:00,"peter","do","degC",13.0251666666667,3.5,NA
2024-07-28 05:00:00,"peter","do","degC",10.6250833333333,4,NA
2024-07-28 05:00:00,"peter","do","degC",8.80908333333333,4.5,NA
2024-07-28 05:00:00,"peter","do","degC",7.4262,5,NA
2024-07-28 05:00:00,"peter","do","degC",5.778775,6,NA
2024-07-28 05:00:00,"peter","do","degC",24.4669166666667,0.5,NA
2024-07-28 05:00:00,"peter","do","degC",23.8345833333333,1,NA
2024-07-28 05:00:00,"peter","do","degC",22.8598333333333,1.5,NA
2024-07-28 05:00:00,"peter","do","degC",21.1465833333333,2,NA
2024-07-28 05:00:00,"peter","do","degC",18.5690833333333,2.5,NA
2024-07-28 05:00:00,"peter","do","degC",15.5625,3,NA
2024-07-28 05:00:00,"peter","do","degC",12.82225,3.5,NA
2024-07-28 05:00:00,"peter","do","degC",10.657,4,NA
2024-07-28 05:00:00,"peter","do","degC",8.944775,4.5,NA
2024-07-28 05:00:00,"peter","do","degC",7.66730833333333,5,NA
2024-07-28 05:00:00,"peter","do","degC",5.75028333333333,6,NA
2024-07-28 05:00:00,"peter","do","degC",24.454,0.5,NA
2024-07-28 05:00:00,"peter","do","degC",23.8294166666667,1,NA
2024-07-28 05:00:00,"peter","do","degC",22.8991666666667,1.5,NA
2024-07-28 05:00:00,"peter","do","degC",21.212,2,NA
2024-07-28 05:00:00,"peter","do","degC",18.45875,2.5,NA
2024-07-28 05:00:00,"peter","do","degC",15.5748333333333,3,NA
2024-07-28 05:00:00,"peter","do","degC",12.9755,3.5,NA
2024-07-28 05:00:00,"peter","do","degC",10.53525,4,NA
2024-07-28 05:00:00,"peter","do","degC",8.91574166666667,4.5,NA
2024-07-28 05:00:00,"peter","do","degC",7.53724166666667,5,NA
2024-07-28 05:00:00,"peter","do","degC",5.802975,6,NA
2024-07-28 05:00:00,"peter","do","degC",24.4150833333333,0.5,NA
2024-07-28 05:00:00,"peter","do","degC",23.8396666666667,1,NA
2024-07-28 05:00:00,"peter","do","degC",22.895,1.5,NA
2024-07-28 05:00:00,"peter","do","degC",21.1983333333333,2,NA
2024-07-28 05:00:00,"peter","do","degC",18.5075833333333,2.5,NA
2024-07-28 05:00:00,"peter","do","degC",15.6185833333333,3,NA
2024-07-28 05:00:00,"peter","do","degC",12.8859166666667,3.5,NA
2024-07-28 05:00:00,"peter","do","degC",10.6905,4,NA
2024-07-28 05:00:00,"peter","do","degC",8.85606666666667,4.5,NA
2024-07-28 05:00:00,"peter","do","degC",7.43999166666667,5,NA
2024-07-28 05:00:00,"peter","do","degC",5.77276666666667,6,NA
2024-07-28 05:00:00,"peter","do","degC",24.49275,0.5,NA
2024-07-28 05:00:00,"peter","do","degC",23.8554166666667,1,NA
2024-07-28 05:00:00,"peter","do","degC",22.8894166666667,1.5,NA
2024-07-28 05:00:00,"peter","do","degC",21.2175833333333,2,NA
2024-07-28 05:00:00,"peter","do","degC",18.6009166666667,2.5,NA
2024-07-28 05:00:00,"peter","do","degC",15.53325,3,NA
2024-07-28 05:00:00,"peter","do","degC",12.86425,3.5,NA
2024-07-28 05:00:00,"peter","do","degC",10.7518333333333,4,NA
2024-07-28 05:00:00,"peter","do","degC",8.91240833333333,4.5,NA
2024-07-28 05:00:00,"peter","do","degC",7.43860833333333,5,NA
2024-07-28 05:00:00,"peter","do","degC",5.86616666666667,6,NA
2024-07-28 05:00:00,"peter","do","degC",24.74125,0.5,NA
2024-07-28 05:00:00,"peter","do","degC",24.071,1,NA
2024-07-28 05:00:00,"peter","do","degC",22.9649166666667,1.5,NA
2024-07-28 05:00:00,"peter","do","degC",21.1625,2,NA
2024-07-28 05:00:00,"peter","do","degC",18.5564166666667,2.5,NA
2024-07-28 05:00:00,"peter","do","degC",15.6215833333333,3,NA
2024-07-28 05:00:00,"peter","do","degC",12.9458333333333,3.5,NA
2024-07-28 05:00:00,"peter","do","degC",10.6300833333333,4,NA
2024-07-28 05:00:00,"peter","do","degC",8.92366666666667,4.5,NA
2024-07-28 05:00:00,"peter","do","degC",7.504925,5,NA
2024-07-28 05:00:00,"peter","do","degC",5.81115,6,NA
2024-07-28 05:00:00,"peter","do","degC",24.9354166666667,0.5,NA
2024-07-28 05:00:00,"peter","do","degC",24.1214166666667,1,NA
2024-07-28 05:00:00,"peter","do","degC",22.9491666666667,1.5,NA
2024-07-28 05:00:00,"peter","do","degC",21.2915,2,NA
2024-07-28 05:00:00,"peter","do","degC",18.4581666666667,2.5,NA
2024-07-28 05:00:00,"peter","do","degC",15.6071666666667,3,NA
2024-07-28 05:00:00,"peter","do","degC",12.9595,3.5,NA
2024-07-28 05:00:00,"peter","do","degC",10.5578333333333,4,NA
2024-07-28 05:00:00,"peter","do","degC",8.87370833333333,4.5,NA
2024-07-28 05:00:00,"peter","do","degC",7.58220833333333,5,NA
2024-07-28 05:00:00,"peter","do","degC",5.83450833333333,6,NA
2024-07-28 05:00:00,"peter","do","degC",25.113,0.5,NA
2024-07-28 05:00:00,"peter","do","degC",24.2695833333333,1,NA
2024-07-28 05:00:00,"peter","do","degC",23.1089166666667,1.5,NA
2024-07-28 05:00:00,"peter","do","degC",21.1554166666667,2,NA
2024-07-28 05:00:00,"peter","do","degC",18.6385833333333,2.5,NA
2024-07-28 05:00:00,"peter","do","degC",15.5601666666667,3,NA
2024-07-28 05:00:00,"peter","do","degC",12.9589166666667,3.5,NA
2024-07-28 05:00:00,"peter","do","degC",10.7135,4,NA
2024-07-28 05:00:00,"peter","do","degC",8.85005833333333,4.5,NA
2024-07-28 05:00:00,"peter","do","degC",7.58785833333333,5,NA
2024-07-28 05:00:00,"peter","do","degC",5.81388333333333,6,NA
2024-07-28 05:00:00,"peter","do","degC",25.4316666666667,0.5,NA
2024-07-28 05:00:00,"peter","do","degC",24.4510833333333,1,NA
2024-07-28 05:00:00,"peter","do","degC",22.9223333333333,1.5,NA
2024-07-28 05:00:00,"peter","do","degC",21.352,2,NA
2024-07-28 05:00:00,"peter","do","degC",18.5915833333333,2.5,NA
2024-07-28 05:00:00,"peter","do","degC",15.6778333333333,3,NA
2024-07-28 05:00:00,"peter","do","degC",12.89175,3.5,NA
2024-07-28 05:00:00,"peter","do","degC",10.6781666666667,4,NA
2024-07-28 05:00:00,"peter","do","degC",9.10414166666667,4.5,NA
2024-07-28 05:00:00,"peter","do","degC",7.39781666666667,5,NA
2024-07-28 05:00:00,"peter","do","degC",5.813475,6,NA
2024-07-28 05:00:00,"peter","do","degC",25.59875,0.5,NA
2024-07-28 05:00:00,"peter","do","degC",24.6030833333333,1,NA
2024-07-28 05:00:00,"peter","do","degC",23.1278333333333,1.5,NA
2024-07-28 05:00:00,"peter","do","degC",21.29775,2,NA
2024-07-28 05:00:00,"peter","do","degC",18.6288333333333,2.5,NA
